,cliques,density,nodes per clique,edges per clique,connectivity between cliques,w2v window,w2v dimensions,average loss,min loss,average auc,max auc
12089,2,0.7636932707355243,36,976,3,3,4,29358.68359375,21442.78515625,0.9076699539776463,0.9139381985535832
12090,2,0.7636932707355243,36,976,3,3,8,26243.362890625,21870.552734375,0.8998829717291255,0.9129322813938198
12091,2,0.7636932707355243,36,976,3,3,16,27841.3921875,21899.576171875,0.8980657462195923,0.9105325443786982
12092,2,0.7636932707355243,36,976,3,3,32,27438.488671875,21283.083984375,0.8988902038132809,0.9088297172912557
12093,2,0.7636932707355243,36,976,3,3,64,27581.71328125,21666.8671875,0.899655489809336,0.9081919789612098
12094,2,0.7636932707355243,36,976,3,3,128,29178.676171875,21804.84375,0.8977001972386589,0.9095989480604865
12095,2,0.7636932707355243,36,976,3,3,256,27599.0296875,22096.98828125,0.8961078238001315,0.9108481262327417
12096,2,0.7636932707355243,36,976,3,5,2,42052.6015625,31349.865234375,0.9196173570019723,0.9388494411571335
12097,2,0.7636932707355243,36,976,3,5,4,44172.18828125,31223.4453125,0.9162366863905327,0.9271005917159765
12098,2,0.7636932707355243,36,976,3,5,8,44110.1078125,32144.80859375,0.9127639710716634,0.9261143984220909
12099,2,0.7636932707355243,36,976,3,5,16,44054.48984375,32907.38671875,0.9145285996055229,0.9244312952005259
12100,2,0.7636932707355243,36,976,3,5,32,44006.234375,32684.009765625,0.9188218277449046,0.9293491124260356
12101,2,0.7636932707355243,36,976,3,5,64,44181.9640625,32144.701171875,0.9167652859960553,0.9279947403024327
12102,2,0.7636932707355243,36,976,3,5,128,43977.88515625,33130.12890625,0.9150111768573307,0.9277120315581855
12103,2,0.7636932707355243,36,976,3,5,256,44835.82578125,32941.8984375,0.9185890861275476,0.9265746219592373
12104,2,0.7636932707355243,36,976,3,7,2,55291.22265625,42853.21875,0.9034970414201183,0.9191946088099935
12105,2,0.7636932707355243,36,976,3,7,4,57212.6296875,43553.7109375,0.9047271531886917,0.9137146614069691
12106,2,0.7636932707355243,36,976,3,7,8,57753.8421875,42406.4921875,0.9021183431952663,0.9176594345825114
12107,2,0.7636932707355243,36,976,3,7,16,57329.71953125,45715.140625,0.9012557527942144,0.9142274819197896
12108,2,0.7636932707355243,36,976,3,7,32,54894.74140625,43092.80078125,0.9038974358974358,0.9108284023668638
12109,2,0.7636932707355243,36,976,3,7,64,57244.39140625,43137.34375,0.9000710059171599,0.9144970414201183
12110,2,0.7636932707355243,36,976,3,7,128,56691.6390625,44227.76171875,0.9005364891518738,0.9129783037475345
12111,2,0.7636932707355243,36,976,3,7,256,57215.90625,54684.94921875,0.9011873767258383,0.9130637738330047
12112,2,0.7636932707355243,36,976,3,9,2,71265.8859375,54517.8046875,0.915197238658777,0.9315647600262985
12113,2,0.7636932707355243,36,976,3,9,4,72576.2703125,53697.95703125,0.9089151873767258,0.9248586456278763
12114,2,0.7636932707355243,36,976,3,9,8,71126.36875,54144.87109375,0.9098474687705457,0.9246153846153845
12115,2,0.7636932707355243,36,976,3,9,16,71163.528125,67610.3828125,0.9113543721236029,0.925595003287311
12116,2,0.7636932707355243,36,976,3,9,32,71684.8171875,54826.2578125,0.906344510190664,0.9259237343852729
12117,2,0.7636932707355243,36,976,3,9,64,68223.07890625,55672.1796875,0.9180473372781066,0.9238921761998685
12118,2,0.7636932707355243,36,976,3,9,128,71201.440625,57287.61328125,0.9093155818540433,0.9259894806048652
12119,2,0.7636932707355243,36,976,3,9,256,72503.0390625,68379.5546875,0.9117304404996712,0.9252333990795529
12120,2,0.8137715179968701,36,1040,3,1,2,22959.1072265625,10892.6787109375,0.9128415079511834,0.9241112703402368
12121,2,0.8137715179968701,36,1040,3,1,4,25864.360546875,10918.2099609375,0.917463711168639,0.9213664940828402
12122,2,0.8137715179968701,36,1040,3,1,8,13997.3671875,10803.4873046875,0.9160895894970414,0.9179803069526626
12123,2,0.8137715179968701,36,1040,3,1,16,16825.44296875,10795.0966796875,0.9130963387573964,0.9171077570266273
12124,2,0.8137715179968701,36,1040,3,1,32,22578.480859375,10703.3994140625,0.9093206823224852,0.9149986131656804
12125,2,0.8137715179968701,36,1040,3,1,64,19679.161328125,10700.7783203125,0.9098742603550296,0.916304548816568
12126,2,0.8137715179968701,36,1040,3,1,128,16791.2517578125,10697.0439453125,0.9100476146449704,0.9168361686390532
12127,2,0.8137715179968701,36,1040,3,1,256,15132.2525390625,10751.6484375,0.9104937130177515,0.9192573502218935
12128,2,0.8137715179968701,36,1040,3,3,2,28142.490234375,22269.541015625,0.9098823502218936,0.9263013128698224
12129,2,0.8137715179968701,36,1040,3,3,4,26676.92578125,22459.990234375,0.9085151627218935,0.9165356878698225
12130,2,0.8137715179968701,36,1040,3,3,8,29801.87109375,22002.388671875,0.9082817122781066,0.9228053346893491
12131,2,0.8137715179968701,36,1040,3,3,16,29802.785546875,22224.880859375,0.9030510355029584,0.921730538091716
12132,2,0.8137715179968701,36,1040,3,3,32,28297.317578125,21891.54296875,0.9091981786242604,0.9277863812869821
12133,2,0.8137715179968701,36,1040,3,3,64,29527.125390625,22354.15625,0.9069318602071006,0.9184079142011834
12134,2,0.8137715179968701,36,1040,3,3,128,28597.7,22493.333984375,0.9094443417159763,0.9240997133875739
12135,2,0.8137715179968701,36,1040,3,3,256,28942.69453125,23036.85546875,0.9054583487426034,0.9168881749260356
12136,2,0.8137715179968701,36,1040,3,5,2,43614.41484375,32909.875,0.889937939164201,0.9109941290680472
12137,2,0.8137715179968701,36,1040,3,5,4,42055.7,33104.44140625,0.9001340606508876,0.9108034393491125
12138,2,0.8137715179968701,36,1040,3,5,8,44172.38515625,33293.28515625,0.8964092548076923,0.908682738535503
12139,2,0.8137715179968701,36,1040,3,5,16,43571.73046875,32099.28515625,0.8946791789940829,0.9101966993343196
12140,2,0.8137715179968701,36,1040,3,5,32,41521.1125,32988.59765625,0.8969512758875741,0.9101331360946745
12141,2,0.8137715179968701,36,1040,3,5,64,43642.5296875,34280.70703125,0.8984652366863906,0.909676636464497
12142,2,0.8137715179968701,36,1040,3,5,128,44016.1765625,33638.375,0.8977302144970414,0.906810512204142
12143,2,0.8137715179968701,36,1040,3,5,256,45029.73984375,41369.55859375,0.8990373058431953,0.9152990939349112
12144,2,0.8137715179968701,36,1040,3,7,2,58113.5359375,44037.125,0.903774500739645,0.9154984513683432
12145,2,0.8137715179968701,36,1040,3,7,4,57491.97109375,42933.37890625,0.8957297059911242,0.9058455066568046
12146,2,0.8137715179968701,36,1040,3,7,8,57524.0609375,43288.49609375,0.8908341808431952,0.9010493713017752
12147,2,0.8137715179968701,36,1040,3,7,16,57645.44921875,43517.6875,0.8913623335798816,0.9063655695266273
12148,2,0.8137715179968701,36,1040,3,7,32,56489.00625,42882.140625,0.8943879437869823,0.9074634800295859
12149,2,0.8137715179968701,36,1040,3,7,64,57087.01640625,44808.921875,0.8953529493343195,0.9068394045857988
12150,2,0.8137715179968701,36,1040,3,7,128,56966.63203125,43255.71875,0.8935858912721895,0.9073999167899408
12151,2,0.8137715179968701,36,1040,3,7,256,57844.07265625,54782.53125,0.8908653846153847,0.9036930242233728
12152,2,0.8137715179968701,36,1040,3,9,2,70492.3421875,55702.5078125,0.901145871856509,0.9176740477071006
12153,2,0.8137715179968701,36,1040,3,9,4,71677.8578125,54010.1015625,0.8934980584319527,0.9140278291420119
12154,2,0.8137715179968701,36,1040,3,9,8,71383.8375,53408.3125,0.9104474852071005,0.9163449981508875
12155,2,0.8137715179968701,36,1040,3,9,16,70604.7921875,54135.859375,0.8998243343195267,0.9185523761094674
12156,2,0.8137715179968701,36,1040,3,9,32,71653.8375,54512.37109375,0.9021160780325443,0.9245735484467456
12157,2,0.8137715179968701,36,1040,3,9,64,71092.071875,56179.90625,0.9063008505917158,0.9208406527366864
12158,2,0.8137715179968701,36,1040,3,9,128,71127.4609375,67870.3515625,0.9035606971153847,0.913782243897929
12159,2,0.8137715179968701,36,1040,3,9,256,71898.74375,68081.375,0.9014134153106509,0.9128721338757396
12160,2,0.863849765258216,36,1104,3,1,2,19991.2177734375,10841.4072265625,0.9181097382263562,0.9309624076387926
12161,2,0.863849765258216,36,1104,3,1,4,19920.3328125,10886.2158203125,0.9115965055712383,0.9197299479126496
12162,2,0.863849765258216,36,1104,3,1,8,22613.8615234375,10768.1943359375,0.9088831299715654,0.9243833587856911
12163,2,0.863849765258216,36,1104,3,1,16,13860.7076171875,10665.6748046875,0.9093104210694104,0.9221929134465578
12164,2,0.863849765258216,36,1104,3,1,32,16740.749609375,10633.3271484375,0.9091685048925088,0.9177708876445514
12165,2,0.863849765258216,36,1104,3,1,64,16719.01015625,10627.63671875,0.9097608506743589,0.9181822388819473
12166,2,0.863849765258216,36,1104,3,1,128,22432.063671875,10834.091796875,0.9100107465510769,0.9187581306143017
12167,2,0.863849765258216,36,1104,3,1,256,15364.2876953125,10726.15625,0.9095490047871,0.9208020320751128
12168,2,0.863849765258216,36,1104,3,3,2,29577.88515625,21590.12109375,0.9198153032944092,0.9329985962639024
12169,2,0.863849765258216,36,1104,3,3,4,26572.633984375,21611.1171875,0.9243555925771669,0.9340398290835609
12170,2,0.863849765258216,36,1104,3,3,8,25374.2546875,21431.037109375,0.9179930173127453,0.9323327214483678
12171,2,0.863849765258216,36,1104,3,3,16,29390.496875,21348.30078125,0.9223235174644309,0.9290573372206024
12172,2,0.863849765258216,36,1104,3,3,32,26110.210546875,21706.595703125,0.92159542577424,0.930481640880086
12173,2,0.863849765258216,36,1104,3,3,64,29466.38125,21722.52734375,0.9208292840945903,0.9331451401422246
12174,2,0.863849765258216,36,1104,3,3,128,26714.915625,21614.400390625,0.9231431348049425,0.9310009718172982
12175,2,0.863849765258216,36,1104,3,3,256,29367.059765625,22092.697265625,0.9237066860001748,0.931443174397499
12176,2,0.863849765258216,36,1104,3,5,2,43382.59375,32957.6328125,0.9056776754541576,0.9205320828255716
12177,2,0.863849765258216,36,1104,3,5,4,41486.375,32901.10546875,0.8917200137802664,0.9157141314575716
12178,2,0.863849765258216,36,1104,3,5,8,43945.06328125,32629.958984375,0.9024141175744674,0.9167116582082568
12179,2,0.863849765258216,36,1104,3,5,16,43380.46875,32774.4609375,0.906813519058417,0.9192363264277744
12180,2,0.863849765258216,36,1104,3,5,32,44233.66953125,32774.60546875,0.9084352713118505,0.913302584828338
12181,2,0.863849765258216,36,1104,3,5,64,41723.42734375,32152.626953125,0.9023009959841837,0.9198893465171405
12182,2,0.863849765258216,36,1104,3,5,128,43597.98203125,34291.640625,0.9033468565052626,0.913749929299006
12183,2,0.863849765258216,36,1104,3,5,256,44336.0734375,33279.21875,0.9023040811184639,0.9231698726353731
12184,2,0.863849765258216,36,1104,3,7,2,57094.72421875,43541.16015625,0.9459427913266593,0.952290969297772
12185,2,0.863849765258216,36,1104,3,7,4,51546.1453125,42655.51171875,0.9359073637013384,0.9486530817920518
12186,2,0.863849765258216,36,1104,3,7,8,57923.109375,43615.8359375,0.9399139247535748,0.947053953856675
12187,2,0.863849765258216,36,1104,3,7,16,57085.359375,43498.71484375,0.9387919642535774,0.9478715144409993
12188,2,0.863849765258216,36,1104,3,7,32,56959.73515625,44165.5234375,0.9392979262755745,0.9484936831875607
12189,2,0.863849765258216,36,1104,3,7,64,55150.54765625,43819.2890625,0.9378983036903348,0.9487045006967261
12190,2,0.863849765258216,36,1104,3,7,128,58011.44765625,44436.921875,0.9374848956967519,0.9458661771586943
12191,2,0.863849765258216,36,1104,3,7,256,57077.7671875,54678.49609375,0.941389647317733,0.9459021703919662
12192,2,0.863849765258216,36,1104,3,9,2,71986.7125,54758.3828125,0.9020881217188311,0.921778991263928
12193,2,0.863849765258216,36,1104,3,9,4,70327.4078125,53883.171875,0.9004869370272675,0.9161871853805771
12194,2,0.863849765258216,36,1104,3,9,8,71948.0265625,53834.62890625,0.9007975072115013,0.9205989274016485
12195,2,0.863849765258216,36,1104,3,9,16,71157.321875,55142.59765625,0.9061656408595183,0.9165214082609613
12196,2,0.863849765258216,36,1104,3,9,32,69446.20625,55125.7890625,0.9091345684154236,0.9213187920670913
12197,2,0.863849765258216,36,1104,3,9,64,71145.034375,67285.265625,0.9048030398856444,0.9186038739002782
12198,2,0.863849765258216,36,1104,3,9,128,71291.615625,55772.39453125,0.907269090553833,0.9202132856165898
12199,2,0.863849765258216,36,1104,3,9,256,71281.6890625,67957.9921875,0.9081915457036935,0.9207377584442696
12200,2,0.9139280125195618,36,1168,3,1,2,17144.39765625,10844.017578125,0.9208194819546149,0.9351182315476709
12201,2,0.9139280125195618,36,1168,3,1,4,14130.2697265625,10691.0927734375,0.9248957994213372,0.9307209442016793
12202,2,0.9139280125195618,36,1168,3,1,8,19838.9625,10651.224609375,0.9187964546584192,0.9236275098698238
12203,2,0.9139280125195618,36,1168,3,1,16,14598.1736328125,10587.5810546875,0.9174520493926792,0.9230956169270343
12204,2,0.9139280125195618,36,1168,3,1,32,13908.6921875,10564.8203125,0.919092664004145,0.9239989178729785
12205,2,0.9139280125195618,36,1168,3,1,64,13945.0982421875,10664.8935546875,0.9190055436083433,0.9237742389574899
12206,2,0.9139280125195618,36,1168,3,1,128,22621.903125,10723.4541015625,0.9189230084965312,0.9236183393018447
12207,2,0.9139280125195618,36,1168,3,1,256,15340.684375,10739.54296875,0.9192448954325986,0.9239943325889889
12208,2,0.9139280125195618,36,1168,3,3,2,28505.347265625,22333.564453125,0.9140804900751529,0.9269197437743306
12209,2,0.9139280125195618,36,1168,3,3,4,27976.41015625,22249.2421875,0.9195090077903973,0.925296553242025
12210,2,0.9139280125195618,36,1168,3,3,8,28302.71640625,22082.068359375,0.9155674976729683,0.9242786201963419
12211,2,0.9139280125195618,36,1168,3,3,16,29152.5671875,22077.337890625,0.9169632581193916,0.9253745030698476
12212,2,0.9139280125195618,36,1168,3,3,32,29276.65,21684.03125,0.9123623841642632,0.9221281220052364
12213,2,0.9139280125195618,36,1168,3,3,64,26897.316796875,22083.14453125,0.9132482610310471,0.9262594628798335
12214,2,0.9139280125195618,36,1168,3,3,128,29569.33515625,22148.251953125,0.9144917900490167,0.924686710471413
12215,2,0.9139280125195618,36,1168,3,3,256,29944.46953125,22358.193359375,0.9161122294109285,0.9240631118488323
12216,2,0.9139280125195618,36,1168,3,5,2,43769.146875,33253.9765625,0.9205824227723542,0.9341415660578939
12217,2,0.9139280125195618,36,1168,3,5,4,41874.921875,33211.015625,0.9172878962258528,0.9275662688168592
12218,2,0.9139280125195618,36,1168,3,5,8,39810.984375,33006.1796875,0.9183856132129543,0.9279422621040034
12219,2,0.9139280125195618,36,1168,3,5,16,43890.98046875,32880.91015625,0.9132890700585541,0.9262044394719587
12220,2,0.9139280125195618,36,1168,3,5,32,41301.490625,32811.25390625,0.9172466286699468,0.929354529572789
12221,2,0.9139280125195618,36,1168,3,5,64,43776.58046875,32638.251953125,0.9181646025246574,0.9266171150310194
12222,2,0.9139280125195618,36,1168,3,5,128,43686.715625,33354.29296875,0.9175171604253309,0.9297580345638706
12223,2,0.9139280125195618,36,1168,3,5,256,43820.80546875,35208.90625,0.9161965986363366,0.9279330915360243
12224,2,0.9139280125195618,36,1168,3,7,2,58029.91875,43706.76171875,0.9272503427499782,0.9393412781020594
12225,2,0.9139280125195618,36,1168,3,7,4,57599.45859375,43247.60546875,0.9221748919019299,0.9305902636079766
12226,2,0.9139280125195618,36,1168,3,7,8,54453.52734375,43049.26171875,0.9170054427320956,0.9254662087496389
12227,2,0.9139280125195618,36,1168,3,7,16,56971.06171875,43580.5625,0.914553232854477,0.9318856063350284
12228,2,0.9139280125195618,36,1168,3,7,32,58663.31953125,42179.41015625,0.9198345629536566,0.932224917350256
12229,2,0.9139280125195618,36,1168,3,7,64,57809.4953125,44452.74609375,0.9218218250347336,0.9318947769030075
12230,2,0.9139280125195618,36,1168,3,7,128,57394.82421875,45580.09765625,0.9203994699411707,0.928072942697706
12231,2,0.9139280125195618,36,1168,3,7,256,57088.01171875,54576.5859375,0.9169247417338793,0.9333987500515845
12232,2,0.9139280125195618,36,1168,3,9,2,71972.7203125,55564.66796875,0.9107552421259211,0.9263603391276038
12233,2,0.9139280125195618,36,1168,3,9,4,70723.534375,54053.83984375,0.9035091178372132,0.9256725465291693
12234,2,0.9139280125195618,36,1168,3,9,8,69540.3515625,56205.88671875,0.9050442709169193,0.9235633158939698
12235,2,0.9139280125195618,36,1168,3,9,16,71411.28125,67557.3046875,0.908727171017337,0.9254707940336284
12236,2,0.9139280125195618,36,1168,3,9,32,72080.784375,56412.56640625,0.908411703478855,0.9194549014393207
12237,2,0.9139280125195618,36,1168,3,9,64,68276.34140625,55899.28125,0.9089665228415923,0.9217979815579878
12238,2,0.9139280125195618,36,1168,3,9,128,69722.8484375,68338.5859375,0.9113958062992632,0.9196062158109763
12239,2,0.9139280125195618,36,1168,3,9,256,73329.375,66801.21875,0.9071800961992581,0.9207296103884194
12240,2,0.9640062597809077,36,1232,3,1,2,19921.272265625,10664.7080078125,0.9128371009319849,0.9254164187983344
12241,2,0.9640062597809077,36,1232,3,1,4,19721.544921875,10656.212890625,0.9122347808843942,0.9189677110185737
12242,2,0.9640062597809077,36,1232,3,1,8,16797.155078125,10562.9775390625,0.9091042038469166,0.9173854848304581
12243,2,0.9640062597809077,36,1232,3,1,16,18058.4837890625,10626.6279296875,0.9094727014343315,0.916522076806134
12244,2,0.9640062597809077,36,1232,3,1,32,10862.9953125,10607.4140625,0.9072559323154206,0.9183005320906867
12245,2,0.9640062597809077,36,1232,3,1,64,16676.56796875,10489.875,0.9087885848370678,0.9191866613788089
12246,2,0.9640062597809077,36,1232,3,1,128,16644.94921875,10491.5029296875,0.9088026307092341,0.9189202029215414
12247,2,0.9640062597809077,36,1232,3,1,256,18852.3689453125,10500.78125,0.9093512459514839,0.921931803159495
12248,2,0.9640062597809077,36,1232,3,3,2,26404.3734375,21208.8046875,0.9368018375305704,0.9440747075153679
12249,2,0.9640062597809077,36,1232,3,3,4,27404.77578125,21314.935546875,0.9364606054597132,0.943043988366713
12250,2,0.9640062597809077,36,1232,3,3,8,26418.752734375,21092.337890625,0.9348593760327848,0.9389211117720933
12251,2,0.9640062597809077,36,1232,3,3,16,26209.910546875,21459.4296875,0.9364639103708111,0.9434942825038006
12252,2,0.9640062597809077,36,1232,3,3,32,27886.619140625,21407.88671875,0.9387129023729262,0.9438082490581003
12253,2,0.9640062597809077,36,1232,3,3,64,24694.373828125,21346.78515625,0.9389855575385022,0.9457829334390905
12254,2,0.9640062597809077,36,1232,3,3,128,28099.071875,21852.712890625,0.9388037874281181,0.9461712604930927
12255,2,0.9640062597809077,36,1232,3,3,256,29083.658984375,21589.9609375,0.9374446427391103,0.9461134245488796
12256,2,0.9640062597809077,36,1232,3,5,2,43420.5734375,32001.984375,0.914128494943486,0.9265297607244365
12257,2,0.9640062597809077,36,1232,3,5,4,42102.15546875,33073.890625,0.9170178134708177,0.9245199616630313
12258,2,0.9640062597809077,36,1232,3,5,8,43509.40625,32736.658203125,0.9211415162932118,0.9288576574790138
12259,2,0.9640062597809077,36,1232,3,5,16,37076.237109375,31795.46484375,0.9199864498644986,0.9290931323947386
12260,2,0.9640062597809077,36,1232,3,5,32,41723.29765625,32411.9921875,0.9196435653380923,0.9302044087514045
12261,2,0.9640062597809077,36,1232,3,5,64,41186.28046875,32789.3671875,0.9148836671293543,0.9275852667063256
12262,2,0.9640062597809077,36,1232,3,5,128,44077.60234375,33392.984375,0.9220536717562299,0.9275604798730914
12263,2,0.9640062597809077,36,1232,3,5,256,43946.45625,33495.921875,0.9227700112366977,0.9311958820807721
12264,2,0.9640062597809077,36,1232,3,7,2,57048.74453125,43123.40234375,0.9289964637451252,0.944144936876198
12265,2,0.9640062597809077,36,1232,3,7,4,53829.09609375,41999.31640625,0.9273307885517881,0.9402389450723776
12266,2,0.9640062597809077,36,1232,3,7,8,56739.49609375,43425.1328125,0.9299581928746117,0.9413047789014475
12267,2,0.9640062597809077,36,1232,3,7,16,57350.67265625,43151.55859375,0.9328532949963646,0.9416146143168748
12268,2,0.9640062597809077,36,1232,3,7,32,58176.86796875,42081.08984375,0.9345652389450724,0.9460762442990283
12269,2,0.9640062597809077,36,1232,3,7,64,57097.08046875,43785.859375,0.9344429572344504,0.9413997950955119
12270,2,0.9640062597809077,36,1232,3,7,128,57653.81328125,41369.88671875,0.9332201401282306,0.9418253023993655
12271,2,0.9640062597809077,36,1232,3,7,256,57765.47734375,54894.03125,0.9315726419459317,0.943089430894309
12272,2,0.9640062597809077,36,1232,3,9,2,71723.325,56930.01953125,0.915423193866085,0.9301548350849362
12273,2,0.9640062597809077,36,1232,3,9,4,70016.3328125,55170.7265625,0.9089728336307752,0.9222767532553374
12274,2,0.9640062597809077,36,1232,3,9,8,69900.13125,55609.8046875,0.9068609954392228,0.9213348535924383
12275,2,0.9640062597809077,36,1232,3,9,16,70963.153125,57409.0546875,0.9102691850089233,0.9212728865093529
12276,2,0.9640062597809077,36,1232,3,9,32,69548.35,55923.953125,0.9129461629982154,0.92083085465001
12277,2,0.9640062597809077,36,1232,3,9,64,69823.1984375,55477.60546875,0.9116324608368036,0.9212728865093529
12278,2,0.9640062597809077,36,1232,3,9,128,67904.47734375,55276.2421875,0.9087175292484633,0.9218615737986647
12279,2,0.9640062597809077,36,1232,3,9,256,71762.1125,64283.05078125,0.9143871042368958,0.9255238284090157
12280,2,0.26666666666666666,8,16,4,1,2,7108.20029296875,1840.133544921875,0.6833333333333333,0.9444444444444444
12281,2,0.26666666666666666,8,16,4,1,4,7063.839453125,6591.75146484375,0.8277777777777778,1.0
12282,2,0.26666666666666666,8,16,4,1,8,7042.2666015625,6579.939453125,0.7,0.9444444444444445
12283,2,0.26666666666666666,8,16,4,1,16,7036.29150390625,6580.16455078125,0.7222222222222222,0.9444444444444444
12284,2,0.26666666666666666,8,16,4,1,32,7035.82373046875,6577.78271484375,0.7222222222222222,0.9444444444444444
12285,2,0.26666666666666666,8,16,4,1,64,7036.21748046875,1962.0797119140625,0.7277777777777777,0.9444444444444444
12286,2,0.26666666666666666,8,16,4,1,128,7035.92392578125,6581.88232421875,0.7277777777777777,0.9444444444444445
12287,2,0.26666666666666666,8,16,4,1,256,7036.23173828125,6580.9375,0.7222222222222222,1.0
12288,2,0.26666666666666666,8,16,4,3,2,13388.67421875,12647.76171875,0.5833333333333334,0.7777777777777778
12289,2,0.26666666666666666,8,16,4,3,4,13369.14609375,12633.3798828125,0.5777777777777777,0.9722222222222223
12290,2,0.26666666666666666,8,16,4,3,8,13365.5259765625,3331.958251953125,0.5277777777777778,0.9444444444444444
12291,2,0.26666666666666666,8,16,4,3,16,13364.066015625,12630.734375,0.5388888888888889,0.9444444444444444
12292,2,0.26666666666666666,8,16,4,3,32,13363.01640625,12631.3740234375,0.5388888888888889,0.9444444444444444
12293,2,0.26666666666666666,8,16,4,3,64,13362.7498046875,12629.4208984375,0.5277777777777778,0.9166666666666667
12294,2,0.26666666666666666,8,16,4,3,128,13363.491015625,12631.4111328125,0.5333333333333333,0.9166666666666667
12295,2,0.26666666666666666,8,16,4,3,256,13363.2486328125,12631.4033203125,0.5333333333333333,0.9444444444444445
12296,2,0.26666666666666666,8,16,4,5,2,18740.56875,17146.23046875,0.6296296296296295,0.8518518518518519
12297,2,0.26666666666666666,8,16,4,5,4,18739.241796875,17152.3515625,0.6962962962962963,0.9259259259259259
12298,2,0.26666666666666666,8,16,4,5,8,18739.896875,17151.505859375,0.6888888888888889,0.8888888888888888
12299,2,0.26666666666666666,8,16,4,5,16,18738.477734375,17153.826171875,0.6666666666666667,0.8518518518518519
12300,2,0.26666666666666666,8,16,4,5,32,18739.418359375,17154.763671875,0.6814814814814815,0.8518518518518519
12301,2,0.26666666666666666,8,16,4,5,64,18738.387890625,17151.72265625,0.6444444444444444,0.8888888888888888
12302,2,0.26666666666666666,8,16,4,5,128,18736.2890625,17153.41796875,0.6666666666666666,0.8518518518518519
12303,2,0.26666666666666666,8,16,4,5,256,18735.462109375,17151.7421875,0.6740740740740742,0.8888888888888888
12304,2,0.26666666666666666,8,16,4,7,2,23248.0765625,21552.470703125,0.6370370370370371,0.888888888888889
12305,2,0.26666666666666666,8,16,4,7,4,23235.302734375,21550.8125,0.437037037037037,0.9259259259259259
12306,2,0.26666666666666666,8,16,4,7,8,23237.2625,21567.423828125,0.5703703703703704,0.9629629629629629
12307,2,0.26666666666666666,8,16,4,7,16,23235.721484375,21566.392578125,0.5777777777777777,0.9629629629629629
12308,2,0.26666666666666666,8,16,4,7,32,23235.2625,21563.658203125,0.562962962962963,0.9259259259259259
12309,2,0.26666666666666666,8,16,4,7,64,23237.63515625,21563.2265625,0.5925925925925926,0.9629629629629629
12310,2,0.26666666666666666,8,16,4,7,128,23235.429296875,21566.40234375,0.5925925925925926,0.9629629629629629
12311,2,0.26666666666666666,8,16,4,7,256,23236.112890625,21564.013671875,0.5777777777777777,0.9259259259259259
12312,2,0.26666666666666666,8,16,4,9,2,26692.6890625,24827.720703125,0.64,0.9714285714285715
12313,2,0.26666666666666666,8,16,4,9,4,26684.2015625,24834.771484375,0.5657142857142856,1.0
12314,2,0.26666666666666666,8,16,4,9,8,26685.58671875,24836.25,0.52,1.0
12315,2,0.26666666666666666,8,16,4,9,16,26679.121484375,24833.837890625,0.5257142857142857,1.0
12316,2,0.26666666666666666,8,16,4,9,32,26686.9171875,24835.521484375,0.5428571428571429,1.0
12317,2,0.26666666666666666,8,16,4,9,64,26680.11328125,24834.845703125,0.5428571428571429,1.0
12318,2,0.26666666666666666,8,16,4,9,128,26682.246484375,24833.9453125,0.5371428571428571,0.9714285714285715
12319,2,0.26666666666666666,8,16,4,9,256,26686.20625,24834.0234375,0.5199999999999999,1.0
12320,2,0.11594202898550725,12,16,4,1,2,8356.272265625,7923.291015625,0.7055555555555557,0.8055555555555556
12321,2,0.11594202898550725,12,16,4,1,4,8144.0759765625,7711.123046875,0.6,0.7222222222222223
12322,2,0.11594202898550725,12,16,4,1,8,8094.376171875,7661.08056640625,0.5222222222222221,0.75
12323,2,0.11594202898550725,12,16,4,1,16,8075.6369140625,7641.98828125,0.4611111111111111,0.7777777777777779
12324,2,0.11594202898550725,12,16,4,1,32,8070.1234375,7641.61669921875,0.47777777777777775,0.75
12325,2,0.11594202898550725,12,16,4,1,64,8074.03232421875,7639.1572265625,0.47777777777777775,0.7222222222222222
12326,2,0.11594202898550725,12,16,4,1,128,8075.34326171875,7639.58056640625,0.4888888888888888,0.7222222222222222
12327,2,0.11594202898550725,12,16,4,1,256,8075.8806640625,7642.89599609375,0.4833333333333333,0.7222222222222223
12328,2,0.11594202898550725,12,16,4,3,2,15637.0841796875,15126.701171875,0.5722222222222222,0.7222222222222223
12329,2,0.11594202898550725,12,16,4,3,4,15544.9931640625,15054.2744140625,0.4833333333333334,0.7222222222222222
12330,2,0.11594202898550725,12,16,4,3,8,15536.3849609375,15044.4599609375,0.55,0.8333333333333334
12331,2,0.11594202898550725,12,16,4,3,16,15528.16484375,15020.1875,0.5888888888888889,0.8333333333333333
12332,2,0.11594202898550725,12,16,4,3,32,15525.624609375,15028.9521484375,0.5777777777777777,0.9722222222222223
12333,2,0.11594202898550725,12,16,4,3,64,15526.6892578125,15034.083984375,0.5722222222222222,0.9722222222222223
12334,2,0.11594202898550725,12,16,4,3,128,15526.4482421875,15055.1328125,0.5666666666666667,0.9166666666666667
12335,2,0.11594202898550725,12,16,4,3,256,15521.8056640625,15040.8955078125,0.5777777777777777,0.9444444444444444
12336,2,0.11594202898550725,12,16,4,5,2,22409.279296875,20954.423828125,0.4666666666666667,0.6666666666666667
12337,2,0.11594202898550725,12,16,4,5,4,22356.265234375,20852.59375,0.6444444444444445,0.8055555555555556
